Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Grand Total
16592,66,Female,No,Tablet,TBL345,1,Completed,Credit Card,7864.1,786.41,10,2024-01-29,Same Day,"Accessory, Accessory",104.47,7968.570000000001
16593,28,Female,Yes,Laptop,LTP123,2,Completed,Credit Card,6068.88,674.32,9,2024-04-24,Same Day,"Extended Warranty, Accessory",145.88,6214.76
16595,46,Female,No,Laptop,LTP123,4,Completed,Credit Card,4720.24,674.32,7,2024-05-12,Same Day,"Accessory, Extended Warranty, Impulse Item",206.35,4926.59
16595,46,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,1348.64,674.32,2,2024-07-30,Standard,Impulse Item,64.92,1413.5600000000002
16597,66,Female,No,Smartphone,SMP234,4,Completed,PayPal,11396.8,1139.68,10,2024-08-11,Standard,"Extended Warranty, Extended Warranty, Extended Warranty",153.76,11550.56
16602,52,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,3250.62,361.18,9,2024-07-27,Same Day,Extended Warranty,39.11,3289.73
16603,57,Male,Yes,Smartphone,SMP234,2,Completed,Credit Card,11396.8,1139.68,10,2024-03-18,Standard,Extended Warranty,84.64,11481.439999999999
16603,57,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,919.0,459.5,2,2024-03-24,Standard,"Accessory, Impulse Item",88.25,1007.25
16604,28,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,2757.0,459.5,6,2024-02-09,Same Day,"Extended Warranty, Impulse Item",50.74,2807.74
16604,28,Male,No,Headphones,HDP456,1,Completed,PayPal,1805.9,361.18,5,2024-04-20,Standard,"Extended Warranty, Extended Warranty",59.24,1865.14
16604,28,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,6291.28,786.41,8,2024-07-08,Standard,"Impulse Item, Accessory, Impulse Item",230.25,6521.53
16605,69,Female,Yes,Headphones,HDP456,5,Completed,Credit Card,1805.9,361.18,5,2024-05-06,Same Day,,0.0,1805.9
16609,65,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,1805.9,361.18,5,2024-04-08,Standard,"Extended Warranty, Impulse Item, Extended Warranty",126.7,1932.6000000000001
16609,65,Male,No,Headphones,HDP456,5,Completed,Credit Card,361.18,361.18,1,2024-05-06,Standard,"Impulse Item, Accessory, Impulse Item",177.48,538.66
16609,65,Male,No,Smartphone,SMP234,3,Completed,Credit Card,11396.8,1139.68,10,2024-08-23,Expedited,"Extended Warranty, Accessory, Impulse Item",76.3,11473.099999999999
16609,65,Male,Yes,Tablet,TBL345,4,Completed,Bank Transfer,3145.64,786.41,4,2024-09-09,Same Day,"Impulse Item, Accessory",82.9,3228.54
16612,26,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,5698.4,1139.68,5,2024-04-12,Expedited,,0.0,5698.4
16613,57,Female,Yes,Smartwatch,SWT567,4,Completed,PayPal,2297.5,459.5,5,2024-04-26,Standard,,0.0,2297.5
16613,57,Female,Yes,Smartphone,SMP234,2,Completed,PayPal,9117.44,1139.68,8,2024-04-27,Standard,"Impulse Item, Accessory",156.49,9273.93
16614,68,Female,Yes,Smartwatch,SWT567,1,Completed,PayPal,1838.0,459.5,4,2024-07-27,Standard,,0.0,1838.0
16615,18,Male,No,Smartphone,SMP234,4,Completed,Credit Card,2279.36,1139.68,2,2024-01-24,Expedited,Impulse Item,88.88,2368.2400000000002
16616,53,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,1838.0,459.5,4,2024-09-04,Expedited,,0.0,1838.0
16619,47,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,3216.5,459.5,7,2024-06-05,Standard,"Impulse Item, Impulse Item",118.57,3335.07
16621,75,Male,No,Headphones,HDP456,4,Completed,PayPal,361.18,361.18,1,2024-01-28,Expedited,Impulse Item,48.06,409.24
16623,28,Male,No,Laptop,LTP123,5,Completed,PayPal,6068.88,674.32,9,2024-04-28,Same Day,"Impulse Item, Accessory, Extended Warranty",134.45,6203.33
16624,56,Female,No,Smartphone,SMP234,1,Completed,Credit Card,11396.8,1139.68,10,2024-04-29,Same Day,"Impulse Item, Impulse Item, Accessory",247.88,11644.679999999998
16624,56,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,1139.68,1139.68,1,2024-08-08,Standard,"Extended Warranty, Impulse Item, Accessory",206.63,1346.31
16625,63,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,7864.1,786.41,10,2024-07-19,Expedited,Accessory,10.86,7874.96
16626,65,Male,No,Headphones,HDP456,1,Completed,PayPal,1444.72,361.18,4,2024-07-04,Expedited,"Accessory, Accessory",118.31,1563.03
16629,63,Male,No,Headphones,HDP456,5,Completed,Credit Card,1805.9,361.18,5,2024-02-15,Expedited,"Accessory, Extended Warranty",152.84,1958.74
16629,63,Male,Yes,Tablet,TBL345,3,Completed,PayPal,786.41,786.41,1,2024-09-12,Expedited,"Impulse Item, Accessory, Extended Warranty",217.86,1004.27
16630,64,Female,No,Headphones,HDP456,3,Completed,Credit Card,1805.9,361.18,5,2024-05-14,Expedited,"Extended Warranty, Accessory",161.41,1967.3100000000002
16635,55,Female,Yes,Headphones,HDP456,5,Completed,PayPal,2167.08,361.18,6,2024-03-01,Expedited,"Accessory, Accessory",166.36,2333.44
16636,46,Male,No,Smartwatch,SWT567,5,Completed,PayPal,919.0,459.5,2,2024-06-10,Same Day,"Accessory, Impulse Item",149.61,1068.6100000000001
16637,54,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,5504.87,786.41,7,2024-05-18,Expedited,,0.0,5504.87
16637,54,Male,Yes,Tablet,TBL345,5,Completed,Credit Card,7077.69,786.41,9,2024-06-04,Standard,"Accessory, Extended Warranty, Impulse Item",128.9,7206.589999999999
16641,70,Male,No,Tablet,TBL345,2,Completed,Credit Card,3932.05,786.41,5,2024-01-20,Expedited,"Accessory, Accessory",144.02,4076.07
16641,70,Male,Yes,Laptop,LTP123,5,Completed,Credit Card,2697.28,674.32,4,2024-02-13,Standard,"Extended Warranty, Impulse Item",58.33,2755.61
16644,26,Female,No,Headphones,HDP456,3,Completed,PayPal,3250.62,361.18,9,2024-08-18,Expedited,"Impulse Item, Extended Warranty, Impulse Item",118.44,3369.06
16645,42,Female,Yes,Headphones,HDP456,1,Completed,Bank Transfer,2167.08,361.18,6,2024-07-21,Expedited,,0.0,2167.08
16645,42,Female,No,Smartwatch,SWT567,4,Completed,PayPal,2297.5,459.5,5,2024-08-18,Standard,,0.0,2297.5
16645,42,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,2022.96,674.32,3,2024-08-23,Same Day,"Extended Warranty, Accessory, Extended Warranty",222.18,2245.14
16646,66,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,4135.5,459.5,9,2024-04-25,Same Day,,0.0,4135.5
16646,66,Male,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,7977.76,1139.68,7,2024-05-06,Expedited,,0.0,7977.76
16646,66,Male,No,Tablet,TBL345,4,Completed,PayPal,6291.28,786.41,8,2024-06-05,Same Day,Accessory,42.63,6333.91
16646,66,Male,No,Headphones,HDP456,2,Completed,Credit Card,361.18,361.18,1,2024-09-09,Standard,"Extended Warranty, Accessory",128.42,489.6
16648,62,Male,Yes,Smartphone,SMP234,3,Completed,Bank Transfer,3419.04,1139.68,3,2024-02-26,Expedited,,0.0,3419.04
16651,41,Female,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,919.0,459.5,2,2024-05-11,Same Day,,0.0,919.0
16651,41,Female,Yes,Tablet,TBL345,3,Completed,Bank Transfer,786.41,786.41,1,2024-07-11,Expedited,Extended Warranty,95.57,881.98
16655,26,Female,No,Tablet,TBL345,5,Completed,PayPal,6291.28,786.41,8,2024-02-17,Expedited,Impulse Item,98.98,6390.259999999999
16655,26,Female,No,Laptop,LTP123,2,Completed,Credit Card,2697.28,674.32,4,2024-09-07,Same Day,"Accessory, Impulse Item",127.87,2825.15
16656,45,Male,Yes,Smartwatch,SWT567,2,Completed,PayPal,3676.0,459.5,8,2024-05-23,Expedited,,0.0,3676.0
16657,33,Female,No,Tablet,TBL345,3,Completed,PayPal,6291.28,786.41,8,2024-01-02,Standard,,0.0,6291.28
16657,33,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,4135.5,459.5,9,2024-05-30,Same Day,"Impulse Item, Impulse Item",93.09,4228.59
16658,18,Female,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,919.0,459.5,2,2024-03-02,Same Day,Accessory,54.28,973.28
16659,20,Female,Yes,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,2024-08-19,Expedited,"Accessory, Impulse Item, Extended Warranty",159.38,5857.78
16669,50,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3216.5,459.5,7,2024-05-30,Standard,Extended Warranty,47.61,3264.11
16670,42,Female,Yes,Tablet,TBL345,4,Completed,Credit Card,786.41,786.41,1,2024-07-22,Expedited,,0.0,786.41
16672,33,Female,No,Tablet,TBL345,1,Completed,PayPal,2359.23,786.41,3,2024-04-08,Same Day,,0.0,2359.23
16672,33,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,6838.08,1139.68,6,2024-08-25,Same Day,"Impulse Item, Extended Warranty",105.08,6943.16
16674,51,Male,Yes,Headphones,HDP456,5,Completed,PayPal,2167.08,361.18,6,2024-06-11,Standard,"Extended Warranty, Accessory",124.83,2291.91
16676,73,Male,No,Smartphone,SMP234,3,Completed,Credit Card,10257.12,1139.68,9,2024-04-25,Expedited,"Extended Warranty, Accessory",141.71,10398.83
16676,73,Male,Yes,Laptop,LTP123,3,Completed,Bank Transfer,6068.88,674.32,9,2024-08-01,Standard,"Accessory, Extended Warranty, Extended Warranty",143.65,6212.53
16677,38,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,361.18,361.18,1,2024-06-19,Same Day,"Extended Warranty, Impulse Item",76.01,437.19
16681,78,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,4045.92,674.32,6,2024-08-21,Standard,"Extended Warranty, Impulse Item",128.17,4174.09
16683,76,Male,No,Laptop,LTP123,5,Completed,Bank Transfer,3371.6,674.32,5,2024-01-21,Same Day,Extended Warranty,76.93,3448.5299999999997
16684,78,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,2024-02-06,Standard,Impulse Item,25.0,4160.5
16686,75,Male,No,Tablet,TBL345,2,Completed,PayPal,6291.28,786.41,8,2024-02-12,Expedited,"Extended Warranty, Impulse Item, Extended Warranty",206.29,6497.57
16687,51,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,1083.54,361.18,3,2024-04-16,Expedited,Impulse Item,65.63,1149.17
16690,26,Male,Yes,Laptop,LTP123,5,Completed,Bank Transfer,6743.2,674.32,10,2024-03-30,Expedited,,0.0,6743.2
16690,26,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,3676.0,459.5,8,2024-08-15,Standard,"Extended Warranty, Accessory",91.96,3767.96
16695,27,Male,No,Tablet,TBL345,3,Completed,Credit Card,2359.23,786.41,3,2024-07-14,Expedited,,0.0,2359.23
16696,40,Male,No,Headphones,HDP456,5,Completed,Credit Card,722.36,361.18,2,2024-02-23,Same Day,,0.0,722.36
16696,40,Male,No,Laptop,LTP123,1,Completed,PayPal,6068.88,674.32,9,2024-03-09,Standard,"Accessory, Accessory, Impulse Item",98.42,6167.3
16697,39,Male,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,3676.0,459.5,8,2024-03-30,Same Day,,0.0,3676.0
16699,73,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,3216.5,459.5,7,2024-06-24,Same Day,Impulse Item,35.45,3251.95
16700,74,Male,No,Laptop,LTP123,3,Completed,PayPal,674.32,674.32,1,2024-07-25,Standard,Impulse Item,43.86,718.1800000000001
16701,50,Male,No,Smartwatch,SWT567,5,Completed,PayPal,4135.5,459.5,9,2024-07-26,Expedited,,0.0,4135.5
16702,59,Female,Yes,Headphones,HDP456,4,Completed,PayPal,2889.44,361.18,8,2024-04-22,Standard,"Accessory, Extended Warranty, Extended Warranty",163.18,3052.62
16705,70,Male,No,Smartphone,SMP234,2,Completed,PayPal,6838.08,1139.68,6,2024-08-03,Standard,,0.0,6838.08
16707,22,Male,No,Tablet,TBL345,1,Completed,Credit Card,7864.1,786.41,10,2024-07-23,Same Day,"Accessory, Accessory",45.9,7910.0
16707,22,Male,Yes,Tablet,TBL345,4,Completed,PayPal,786.41,786.41,1,2024-09-12,Expedited,"Accessory, Accessory",108.66,895.0699999999999
16708,71,Female,No,Smartwatch,SWT567,2,Completed,PayPal,2297.5,459.5,5,2024-09-11,Standard,"Impulse Item, Accessory",187.66,2485.16
16709,32,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,3145.64,786.41,4,2024-01-29,Expedited,Accessory,40.75,3186.39
16710,64,Male,No,Headphones,HDP456,1,Completed,PayPal,361.18,361.18,1,2024-06-26,Standard,"Accessory, Impulse Item, Extended Warranty",167.8,528.98
16714,50,Male,No,Smartphone,SMP234,3,Completed,Credit Card,11396.8,1139.68,10,2024-01-09,Same Day,,0.0,11396.8
16715,37,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,10257.12,1139.68,9,2024-01-27,Standard,Impulse Item,73.73,10330.85
16715,37,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,1572.82,786.41,2,2024-06-11,Same Day,,0.0,1572.82
16723,51,Female,No,Smartphone,SMP234,1,Completed,PayPal,11396.8,1139.68,10,2024-03-17,Standard,Impulse Item,38.34,11435.14
16724,75,Female,No,Headphones,HDP456,5,Completed,PayPal,1444.72,361.18,4,2024-03-10,Same Day,"Impulse Item, Accessory",136.15,1580.8700000000001
16725,78,Female,No,Tablet,TBL345,1,Completed,PayPal,6291.28,786.41,8,2024-02-05,Standard,Impulse Item,44.7,6335.98
16728,25,Female,No,Tablet,TBL345,3,Completed,PayPal,3932.05,786.41,5,2024-01-16,Standard,"Impulse Item, Extended Warranty, Extended Warranty",231.71,4163.76
16729,55,Male,No,Smartphone,SMP234,4,Completed,PayPal,1139.68,1139.68,1,2024-05-17,Expedited,,0.0,1139.68
16731,53,Female,No,Laptop,LTP123,5,Completed,Credit Card,6068.88,674.32,9,2024-05-31,Standard,,0.0,6068.88
16732,72,Male,No,Smartphone,SMP234,4,Completed,Credit Card,11396.8,1139.68,10,2024-05-13,Standard,,0.0,11396.8
16737,62,Female,No,Headphones,HDP456,2,Completed,PayPal,2528.26,361.18,7,2024-05-23,Same Day,"Extended Warranty, Impulse Item, Accessory",172.73,2700.9900000000002
16737,62,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,6838.08,1139.68,6,2024-06-07,Expedited,"Impulse Item, Impulse Item",173.86,7011.94
16741,67,Male,Yes,Headphones,HDP456,2,Completed,PayPal,1805.9,361.18,5,2024-01-18,Standard,"Accessory, Impulse Item",82.71,1888.6100000000001
16741,67,Male,No,Smartphone,SMP234,2,Completed,Credit Card,6838.08,1139.68,6,2024-04-28,Same Day,"Extended Warranty, Accessory, Extended Warranty",85.41,6923.49
16743,67,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,3676.0,459.5,8,2024-01-04,Standard,"Impulse Item, Accessory",136.45,3812.45
16743,67,Male,No,Smartwatch,SWT567,3,Completed,PayPal,4595.0,459.5,10,2024-04-03,Standard,,0.0,4595.0
16743,67,Male,No,Smartphone,SMP234,4,Completed,Credit Card,11396.8,1139.68,10,2024-04-15,Standard,,0.0,11396.8
16744,61,Male,Yes,Laptop,LTP123,4,Completed,PayPal,674.32,674.32,1,2024-06-01,Same Day,"Impulse Item, Accessory",154.56,828.8800000000001
16744,61,Male,No,Headphones,HDP456,2,Completed,PayPal,2167.08,361.18,6,2024-07-20,Standard,"Extended Warranty, Extended Warranty, Accessory",193.96,2361.04
16745,80,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,674.32,674.32,1,2024-05-23,Standard,"Impulse Item, Accessory",162.06,836.3800000000001
16748,64,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,786.41,786.41,1,2024-05-30,Standard,,0.0,786.41
16749,49,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,3419.04,1139.68,3,2024-01-09,Standard,"Extended Warranty, Extended Warranty",104.68,3523.72
16749,49,Female,Yes,Laptop,LTP123,1,Completed,Credit Card,1348.64,674.32,2,2024-06-26,Expedited,"Accessory, Extended Warranty",67.25,1415.89
16750,47,Female,Yes,Laptop,LTP123,5,Completed,PayPal,6743.2,674.32,10,2024-08-11,Standard,,0.0,6743.2
16751,64,Male,No,Tablet,TBL345,2,Completed,Credit Card,2359.23,786.41,3,2024-04-15,Standard,Impulse Item,63.7,2422.93
16751,64,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,4595.0,459.5,10,2024-04-22,Same Day,,0.0,4595.0
16752,43,Male,No,Laptop,LTP123,2,Completed,PayPal,4045.92,674.32,6,2024-05-02,Same Day,Extended Warranty,35.16,4081.08
16753,38,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,1572.82,786.41,2,2024-05-08,Standard,"Accessory, Accessory",73.6,1646.4199999999998
16755,46,Male,Yes,Smartphone,SMP234,2,Completed,Credit Card,2279.36,1139.68,2,2024-01-29,Same Day,"Impulse Item, Impulse Item, Accessory",116.2,2395.56
16756,52,Female,No,Laptop,LTP123,5,Completed,Credit Card,2022.96,674.32,3,2024-02-16,Same Day,"Accessory, Accessory",95.59,2118.55
16759,33,Male,No,Tablet,TBL345,4,Completed,Credit Card,3145.64,786.41,4,2024-02-04,Expedited,"Impulse Item, Impulse Item",59.27,3204.91
16759,33,Male,No,Tablet,TBL345,3,Completed,Credit Card,2359.23,786.41,3,2024-05-13,Same Day,,0.0,2359.23
16761,72,Male,Yes,Headphones,HDP456,2,Completed,Bank Transfer,3611.8,361.18,10,2024-03-14,Standard,"Accessory, Extended Warranty, Extended Warranty",156.81,3768.61
16761,72,Male,No,Smartphone,SMP234,2,Completed,Credit Card,10257.12,1139.68,9,2024-04-07,Expedited,,0.0,10257.12
16763,22,Male,Yes,Tablet,TBL345,2,Completed,Bank Transfer,3145.64,786.41,4,2024-08-12,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",159.9,3305.54
16764,29,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,4135.5,459.5,9,2024-07-30,Same Day,"Impulse Item, Impulse Item",109.92,4245.42
16766,76,Male,Yes,Tablet,TBL345,2,Completed,Bank Transfer,786.41,786.41,1,2024-08-11,Same Day,,0.0,786.41
16768,45,Female,No,Laptop,LTP123,3,Completed,Credit Card,6068.88,674.32,9,2024-05-26,Expedited,Extended Warranty,99.56,6168.4400000000005
16768,45,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,3145.64,786.41,4,2024-06-17,Expedited,"Accessory, Accessory",92.26,3237.9
16768,45,Female,No,Smartphone,SMP234,1,Completed,PayPal,9117.44,1139.68,8,2024-06-26,Expedited,"Impulse Item, Extended Warranty",54.47,9171.91
16769,77,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,722.36,361.18,2,2024-04-01,Expedited,"Extended Warranty, Accessory",154.97,877.33
16769,77,Female,No,Laptop,LTP123,5,Completed,Credit Card,4720.24,674.32,7,2024-09-03,Same Day,"Accessory, Impulse Item, Extended Warranty",113.68,4833.92
16771,49,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,2757.0,459.5,6,2024-08-23,Standard,"Accessory, Impulse Item",56.14,2813.14
16772,28,Male,No,Smartphone,SMP234,3,Completed,PayPal,10257.12,1139.68,9,2024-06-14,Same Day,,0.0,10257.12
16775,79,Female,No,Tablet,TBL345,3,Completed,PayPal,6291.28,786.41,8,2024-07-24,Same Day,Impulse Item,71.86,6363.139999999999
16777,22,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,3250.62,361.18,9,2024-02-02,Same Day,"Accessory, Accessory",116.79,3367.41
16777,22,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,361.18,361.18,1,2024-08-29,Same Day,Accessory,59.72,420.9
16780,77,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,7077.69,786.41,9,2024-06-30,Standard,"Extended Warranty, Extended Warranty",47.11,7124.799999999999
16780,77,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,786.41,786.41,1,2024-08-12,Standard,"Impulse Item, Extended Warranty",107.68,894.0899999999999
16782,38,Male,No,Laptop,LTP123,2,Completed,Credit Card,4045.92,674.32,6,2024-01-16,Same Day,"Accessory, Impulse Item, Impulse Item",75.79,4121.71
16782,38,Male,No,Headphones,HDP456,3,Completed,PayPal,2889.44,361.18,8,2024-04-26,Same Day,"Extended Warranty, Accessory, Impulse Item",204.38,3093.82
16787,69,Male,Yes,Smartwatch,SWT567,2,Completed,Credit Card,2757.0,459.5,6,2024-07-07,Expedited,"Impulse Item, Impulse Item, Accessory",215.6,2972.6
16787,69,Male,No,Laptop,LTP123,2,Completed,PayPal,2697.28,674.32,4,2024-07-12,Standard,"Extended Warranty, Extended Warranty, Accessory",239.59,2936.8700000000003
16788,80,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,1378.5,459.5,3,2024-09-04,Standard,"Impulse Item, Impulse Item, Impulse Item",116.53,1495.03
16789,62,Female,No,Laptop,LTP123,4,Completed,Credit Card,6068.88,674.32,9,2024-04-26,Expedited,,0.0,6068.88
16790,49,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,1838.0,459.5,4,2024-08-27,Same Day,Accessory,75.58,1913.58
16794,35,Female,No,Laptop,LTP123,1,Completed,PayPal,4045.92,674.32,6,2024-07-20,Same Day,"Impulse Item, Impulse Item, Accessory",83.4,4129.32
16794,35,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,1378.5,459.5,3,2024-08-17,Standard,,0.0,1378.5
16795,40,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,722.36,361.18,2,2024-05-21,Expedited,Impulse Item,64.1,786.46
16798,47,Male,Yes,Smartwatch,SWT567,3,Completed,PayPal,4595.0,459.5,10,2024-04-20,Expedited,,0.0,4595.0
16798,47,Male,Yes,Tablet,TBL345,5,Completed,Bank Transfer,7864.1,786.41,10,2024-09-09,Standard,"Impulse Item, Extended Warranty",159.61,8023.71
16799,32,Male,No,Laptop,LTP123,1,Completed,PayPal,4720.24,674.32,7,2024-05-14,Expedited,"Extended Warranty, Extended Warranty",154.1,4874.34
16799,32,Male,No,Smartphone,SMP234,3,Completed,Credit Card,11396.8,1139.68,10,2024-05-23,Standard,"Extended Warranty, Extended Warranty",111.92,11508.72
16800,63,Male,No,Tablet,TBL345,3,Completed,Credit Card,7864.1,786.41,10,2024-08-05,Standard,"Impulse Item, Accessory",190.12,8054.22
16804,20,Female,No,Smartphone,SMP234,4,Completed,Credit Card,1139.68,1139.68,1,2024-01-13,Standard,Accessory,93.61,1233.29
16804,20,Female,No,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,2024-06-16,Standard,Accessory,90.32,1438.96
16804,20,Female,No,Smartwatch,SWT567,2,Completed,PayPal,1838.0,459.5,4,2024-07-21,Same Day,Accessory,44.65,1882.65
16805,73,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,1838.0,459.5,4,2024-05-05,Standard,,0.0,1838.0
16805,73,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,11396.8,1139.68,10,2024-09-16,Same Day,"Accessory, Accessory",108.01,11504.81
16808,42,Female,No,Laptop,LTP123,1,Completed,PayPal,4720.24,674.32,7,2024-03-19,Same Day,"Impulse Item, Extended Warranty",110.44,4830.679999999999
16808,42,Female,No,Headphones,HDP456,3,Completed,Credit Card,3250.62,361.18,9,2024-08-04,Standard,"Accessory, Extended Warranty",75.93,3326.5499999999997
16809,32,Female,No,Laptop,LTP123,4,Completed,Credit Card,5394.56,674.32,8,2024-02-16,Same Day,Extended Warranty,48.18,5442.740000000001
16810,31,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,3932.05,786.41,5,2024-06-19,Expedited,Extended Warranty,94.25,4026.3
16812,47,Male,No,Tablet,TBL345,1,Completed,PayPal,3932.05,786.41,5,2024-07-01,Expedited,Impulse Item,27.41,3959.46
16812,47,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,4718.46,786.41,6,2024-08-25,Standard,Impulse Item,65.07,4783.53
16813,71,Female,Yes,Laptop,LTP123,3,Completed,PayPal,4720.24,674.32,7,2024-04-12,Standard,"Impulse Item, Accessory, Accessory",252.14,4972.38
16816,31,Male,Yes,Headphones,HDP456,3,Completed,Credit Card,722.36,361.18,2,2024-03-23,Same Day,,0.0,722.36
16817,69,Male,Yes,Smartwatch,SWT567,1,Completed,Credit Card,4595.0,459.5,10,2024-01-05,Same Day,Impulse Item,49.74,4644.74
16818,25,Female,No,Laptop,LTP123,1,Completed,Credit Card,2022.96,674.32,3,2024-01-16,Standard,"Impulse Item, Accessory",143.83,2166.79
16818,25,Female,No,Headphones,HDP456,4,Completed,PayPal,1444.72,361.18,4,2024-08-26,Standard,"Impulse Item, Impulse Item",106.43,1551.15
16823,40,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,4720.24,674.32,7,2024-09-09,Standard,"Extended Warranty, Accessory",61.1,4781.34
16824,69,Male,Yes,Tablet,TBL345,3,Completed,PayPal,6291.28,786.41,8,2024-05-22,Standard,"Extended Warranty, Impulse Item, Extended Warranty",153.75,6445.03
16826,79,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,459.5,459.5,1,2024-06-21,Standard,Extended Warranty,97.09,556.59
16827,54,Male,Yes,Headphones,HDP456,5,Completed,Credit Card,3250.62,361.18,9,2024-04-29,Expedited,Extended Warranty,80.61,3331.23
16827,54,Male,No,Laptop,LTP123,5,Completed,Credit Card,4720.24,674.32,7,2024-08-21,Standard,,0.0,4720.24
16828,32,Female,No,Tablet,TBL345,4,Completed,Bank Transfer,5504.87,786.41,7,2024-04-27,Standard,Extended Warranty,94.1,5598.97
16829,50,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,3676.0,459.5,8,2024-03-22,Same Day,"Accessory, Extended Warranty",159.29,3835.29
16830,57,Male,No,Headphones,HDP456,1,Completed,PayPal,2167.08,361.18,6,2024-01-07,Standard,,0.0,2167.08
16830,57,Male,No,Smartwatch,SWT567,5,Completed,PayPal,3216.5,459.5,7,2024-07-19,Standard,Accessory,12.84,3229.34
16831,31,Male,No,Smartphone,SMP234,5,Completed,PayPal,2279.36,1139.68,2,2024-07-21,Same Day,"Accessory, Impulse Item",105.94,2385.3
16836,30,Male,No,Smartphone,SMP234,5,Completed,PayPal,1139.68,1139.68,1,2024-04-20,Expedited,Impulse Item,76.02,1215.7
16836,30,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,3371.6,674.32,5,2024-09-17,Same Day,"Extended Warranty, Impulse Item",117.1,3488.7
16840,47,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,3676.0,459.5,8,2024-03-22,Expedited,Impulse Item,40.95,3716.95
16840,47,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,9117.44,1139.68,8,2024-08-19,Standard,Impulse Item,32.86,9150.300000000001
16843,80,Male,Yes,Smartwatch,SWT567,4,Completed,PayPal,459.5,459.5,1,2024-02-24,Standard,"Accessory, Accessory, Accessory",220.34,679.84
16843,80,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,722.36,361.18,2,2024-03-25,Same Day,"Impulse Item, Extended Warranty",100.7,823.0600000000001
16844,76,Male,No,Smartwatch,SWT567,5,Completed,PayPal,459.5,459.5,1,2024-03-30,Standard,"Accessory, Extended Warranty, Impulse Item",196.77,656.27
